Position [um],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ==================== ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [ms],1.00E+13,1.00E+13,10000000006,1.00E+13,1.00E+13,10000000016,1.00E+13,1.00E+13,10000000026,1.00E+13,1.00E+13,10000000036,1.00E+13,1.00E+13,10000000046,1.00E+13,1.00E+13,10000000056,1.00E+13,1.00E+13,10000000066,1.00E+13,1.00E+13,10000000076,1.00E+13,1.00E+13,10000000086,1.00E+13,1.00E+13,10000000096,1.00E+13,1.00E+13,10000000106,1.00E+13,1.00E+13,10000000116,1.00E+13,1.00E+13,10000000126,1.00E+13,1.00E+13,10000000136,1.00E+13,1.00E+13,10000000146,1.00E+13,1.00E+13,10000000156,1.00E+13,1.00E+13,10000000166,1.00E+13,1.00E+13,10000000176,1.00E+13,1.00E+13,10000000186,1.00E+13,1.00E+13,10000000196,1.00E+13,1.00E+13,10000000206,1.00E+13,1.00E+13,10000000216,1.00E+13,1.00E+13,10000000226,1.00E+13,1.00E+13,10000000236
0,2433.902,4168.246,5.857,2434.39,4171.157,4.861,2435.809,4171.683,6.045,2436.764,4169.649,5.992,2438.776,4170.324,4.564,2438.806,4172.91,6.203,2439.546,4167.577,4.577,2439.819,4174.17,5.038,2441.237,4168.414,3.648,2441.54,4169.115,6.664,2441.839,4175.867,4.504,2441.912,4170.127,4.971,2442.071,4170.447,6.507,2442.236,4170.919,4.226,2442.468,4172.854,6.025,2443.017,4172.17,4.723,2443.214,4174.006,5.393,2443.566,4169.477,6.612,2444.448,4169.401,6.703,2444.668,4175.371,4.642,2445.046,4167.288,5.202,2445.673,4172.45,5.685,2446.063,4172.452,3.9,2446.41,4168.11,4.09
30,2433.944,4168.221,5.676,2434.422,4171.163,4.811,2435.823,4171.684,5.977,2436.797,4169.593,5.96,2438.902,4170.34,4.504,2438.841,4172.913,6.235,2439.748,4167.485,4.585,2439.944,4174.192,4.935,2441.312,4168.368,3.598,2441.646,4169.167,6.799,2441.952,4175.908,4.434,2442.024,4170.148,4.871,2442.163,4170.419,6.496,2442.408,4170.918,4.226,2442.565,4172.906,6.007,2443.057,4172.146,4.693,2443.583,4174.046,5.364,2443.617,4169.559,6.622,2444.495,4169.47,6.7,2444.747,4175.437,4.583,2445.153,4167.295,5.221,2445.648,4172.244,5.572,2446.215,4172.51,3.68,2446.45,4168.124,4.011
60,2433.924,4168.331,5.699,2434.434,4171.234,4.767,2435.826,4171.699,5.991,2436.771,4169.661,5.987,2438.85,4170.284,4.49,2438.871,4172.905,6.286,2439.647,4167.477,4.596,2439.896,4174.167,4.968,2441.348,4168.444,3.618,2441.604,4169.206,6.775,2441.891,4175.878,4.493,2441.955,4170.045,4.881,2442.115,4170.406,6.507,2442.297,4170.923,4.182,2442.481,4172.908,6.047,2443.038,4172.18,4.698,2443.457,4174.042,5.323,2443.601,4169.505,6.731,2444.556,4169.432,6.777,2444.738,4175.462,4.619,2445.187,4167.26,5.27,2445.768,4172.513,5.681,2446.137,4172.435,3.712,2446.406,4168.134,3.943
90,2434.008,4168.267,5.678,2434.435,4171.197,4.707,2435.873,4171.668,5.998,2436.825,4169.622,5.987,2438.91,4170.323,4.382,2438.908,4172.914,6.344,2439.706,4167.471,4.605,2439.896,4174.313,5.017,2441.326,4168.449,3.571,2441.544,4169.19,6.92,2441.928,4175.889,4.417,2441.951,4170.169,4.88,2442.175,4170.471,6.512,2442.223,4170.992,4.091,2442.555,4172.912,6.048,2443.068,4172.229,4.802,2443.585,4174.085,5.119,2443.619,4169.569,6.78,2444.504,4169.462,6.862,2444.792,4175.417,4.54,2445.174,4167.316,5.141,2445.736,4172.48,5.591,2446.148,4172.431,3.602,2446.463,4168.15,3.864
120,2434.018,4168.229,5.682,2434.485,4171.132,4.803,2435.918,4171.649,5.952,2436.854,4169.664,5.981,2438.867,4170.293,4.441,2438.96,4172.882,6.255,2439.731,4167.383,4.829,2439.794,4174.162,5.062,2441.37,4168.409,3.616,2441.552,4169.248,6.638,2441.899,4175.899,4.465,2442.033,4170.209,4.944,2442.206,4170.413,6.426,2442.375,4170.931,4.1,2442.616,4172.907,5.943,2443.049,4172.234,4.699,2443.712,4173.97,5.107,2443.658,4169.51,6.659,2444.522,4169.416,6.651,2444.739,4175.396,4.626,2445.181,4167.276,5.208,2445.785,4172.5,5.564,2446.081,4172.301,3.673,2446.454,4168.112,3.911
150,2434.015,4168.301,5.8,2434.471,4171.231,4.889,2435.865,4171.653,6.074,2436.843,4169.749,6.072,2438.837,4170.342,4.487,2438.926,4172.908,6.397,2439.776,4167.422,4.925,2439.864,4174.258,5.088,2441.338,4168.484,3.607,2441.592,4169.1945,6.6695,2441.829,4175.914,4.527,2442.005,4170.198,5.018,2442.177,4170.479,6.526,2442.257,4170.982,4.123,2442.585,4172.889,6.136,2443.093,4172.292,4.883,2443.867,4174.106,5.355,2443.711,4169.524,6.877,2444.597,4169.419,6.883,2444.685,4175.39,4.798,2445.256,4167.236,5.354,2445.793,4172.502,5.72,2446.22,4172.345,3.867,2446.49,4168.117,3.961
180,2434.016,4168.33,5.886,2434.47,4171.297,4.917,2435.907,4171.716,6.057,2436.885,4169.691,5.976,2438.839,4170.315,4.481,2438.993,4172.878,6.321,2439.66,4167.379,5.019,2439.848,4174.284,5.146,2441.36,4168.442,3.633,2441.632,4169.141,6.701,2441.854,4175.945,4.502,2442.012,4170.167,5.017,2442.206,4170.477,6.461,2442.249,4170.919,4.114,2442.586,4172.907,6.044,2443.117,4172.303,4.821,2443.656,4174.036,5.402,2443.659,4169.503,6.684,2444.556,4169.388,6.663,2444.691,4175.374,4.859,2445.18,4167.276,5.193,2445.842,4172.518,5.568,2446.25,4172.324,3.683,2446.413,4168.112,4.012
210,2434.038,4168.243,5.832,2434.422,4171.194,4.886,2435.888,4171.675,6.057,2436.823,4169.682,5.983,2438.747,4170.326,4.495,2438.938,4172.829,6.332,2439.691,4167.285,4.941,2439.882,4174.264,5.119,2441.275,4168.366,3.621,2441.613,4169.157,6.714,2441.763,4175.91,4.523,2441.958,4170.223,5,2442.129,4170.465,6.436,2442.206,4170.902,4.077,2442.514,4172.87,6.164,2443.102,4172.298,4.887,2443.509,4174.135,5.455,2443.64,4169.524,6.805,2444.506,4169.471,6.667,2444.633,4175.344,4.869,2445.179,4167.233,5.15,2445.771,4172.539,5.572,2446.222,4172.337,3.642,2446.401,4168.156,3.952
240,2433.982,4168.292,5.935,2434.438,4171.194,4.959,2435.855,4171.685,6.159,2436.828,4169.679,6.061,2438.777,4170.297,4.573,2438.905,4172.839,6.364,2439.798,4167.275,4.997,2439.775,4174.317,5.468,2441.227,4168.407,3.681,2441.555,4169.236,6.702,2441.716,4175.961,4.524,2441.912,4170.16,5.023,2442.097,4170.529,6.455,2442.205,4170.825,4.301,2442.61,4172.907,6.139,2443.015,4172.291,4.908,2443.395,4174.192,5.517,2443.653,4169.596,6.816,2444.491,4169.557,6.67,2444.627,4175.379,4.915,2445.207,4167.347,5.228,2445.784,4172.553,5.649,2446.154,4172.36,3.718,2446.411,4168.224,3.955
270,2433.927,4168.199,6.002,2434.437,4171.163,4.962,2435.844,4171.651,6.221,2436.841,4169.717,6.182,2438.762,4170.232,4.542,2438.922,4172.772,6.399,2439.69,4167.27,5.031,2439.716,4174.346,5.335,2441.375,4168.347,3.893,2441.684,4169.112,6.859,2441.739,4175.95,4.568,2441.936,4170.107,5.04,2442.085,4170.507,6.476,2442.091,4170.876,4.387,2442.659,4172.868,6.119,2443.002,4172.265,4.942,2443.556,4174.084,5.499,2443.66,4169.553,6.87,2444.515,4169.474,6.687,2444.661,4175.354,4.926,2445.189,4167.294,5.153,2445.821,4172.551,5.777,2446.226,4172.326,3.871,2446.427,4168.175,4.029
300,2433.914,4168.28,5.978,2434.434,4171.172,4.923,2435.843,4171.658,6.124,2436.795,4169.68,6.158,2438.804,4170.25,4.556,2438.936,4172.828,6.376,2439.796,4167.297,5.032,2439.662,4174.342,5.319,2441.326,4168.343,3.893,2441.586,4169.281,6.621,2441.771,4175.938,4.53,2441.99,4170.128,4.997,2442.125,4170.533,6.525,2442.239,4170.851,4.286,2442.637,4172.873,6.193,2443.042,4172.19,4.9,2443.606,4173.999,5.393,2443.71,4169.594,6.811,2444.529,4169.431,6.676,2444.779,4175.331,4.779,2445.182,4167.217,5.127,2445.753,4172.535,5.697,2446.268,4172.295,3.874,2446.45,4168.263,4
330,2433.927,4168.27,5.992,2434.438,4171.166,4.872,2435.826,4171.699,6.129,2436.8,4169.69,6.143,2438.748,4170.22,4.506,2438.914,4172.832,6.206,2439.766,4167.258,5.06,2439.785,4174.377,5.107,2441.375,4168.385,3.939,2441.509,4169.307,6.691,2441.739,4175.895,4.56,2442.013,4170.163,5.014,2442.137,4170.578,6.576,2442.234,4170.82,4.296,2442.609,4172.958,6.042,2443.059,4172.24,4.996,2443.572,4174.216,5.474,2443.548,4169.518,6.598,2444.552,4169.464,6.689,2444.778,4175.339,4.834,2445.228,4167.284,5.12,2445.722,4172.484,5.657,2446.264,4172.358,3.963,2446.442,4168.17,3.981
360,2433.974,4168.302,6.009,2434.448,4171.183,4.998,2435.89,4171.693,6.171,2436.82,4169.734,6.221,2438.784,4170.176,4.551,2438.963,4172.846,6.304,2439.827,4167.343,5.092,2439.803,4174.273,5.371,2441.366,4168.369,4.001,2441.769,4169.252,6.812,2441.802,4175.924,4.552,2442.036,4170.208,5.029,2442.196,4170.58,6.504,2442.229,4170.843,4.13,2442.677,4172.938,6.057,2443.102,4172.272,5.041,2443.79,4174.058,5.504,2443.716,4169.586,6.742,2444.655,4169.512,6.672,2444.84,4175.382,4.833,2445.316,4167.311,5.223,2445.849,4172.619,5.842,2446.305,4172.368,3.944,2446.487,4168.209,3.972
390,2433.888,4168.322,6.064,2434.366,4171.187,5.058,2435.833,4171.699,6.321,2436.762,4169.698,6.404,2438.791,4170.253,4.543,2438.942,4172.866,6.415,2439.647,4167.407,5.134,2439.691,4174.321,5.336,2441.281,4168.384,4.05,2441.685,4169.22,6.992,2441.684,4175.884,4.631,2441.933,4170.205,5.093,2442.107,4170.54,6.827,2442.157,4170.911,4.199,2442.49,4172.937,6.367,2442.981,4172.33,5.051,2443.663,4173.929,5.58,2443.657,4169.564,6.937,2444.551,4169.516,6.924,2444.794,4175.396,4.952,2445.252,4167.302,5.276,2445.768,4172.62,5.989,2446.146,4172.298,3.818,2446.426,4168.23,3.998
420,2433.923,4168.292,6.003,2434.424,4171.135,5.05,2435.837,4171.68,6.166,2436.791,4169.697,6.32,2438.827,4170.24,4.548,2438.981,4172.878,6.348,2439.66,4167.339,5.096,2439.785,4174.25,5.251,2441.234,4168.402,3.992,2441.655,4169.256,6.971,2441.712,4175.931,4.609,2441.936,4170.21,5.079,2442.105,4170.607,6.714,2442.088,4170.811,4.248,2442.594,4172.963,6.164,2442.986,4172.324,5.086,2443.708,4173.984,5.547,2443.672,4169.628,6.84,2444.52,4169.406,6.805,2444.818,4175.353,4.89,2445.251,4167.338,5.353,2445.796,4172.625,5.871,2446.16,4172.316,3.793,2446.411,4168.216,4.112
450,2433.944,4168.365,6.073,2434.447,4171.134,5.078,2435.831,4171.694,6.207,2436.82,4169.743,6.422,2438.788,4170.252,4.652,2438.989,4172.873,6.432,2439.777,4167.368,5.279,2439.903,4174.33,5.393,2441.279,4168.435,4.089,2441.698,4169.264,6.993,2441.702,4175.939,4.617,2441.975,4170.205,5.208,2442.165,4170.624,6.789,2442.156,4170.791,4.523,2442.545,4172.954,6.323,2443.052,4172.347,5.073,2443.81,4174.04,5.551,2443.646,4169.617,6.949,2444.523,4169.482,6.9,2444.853,4175.367,4.923,2445.189,4167.39,5.434,2445.82,4172.624,5.949,2446.242,4172.385,3.935,2446.406,4168.274,4.212
480,2433.999,4168.296,5.555,2434.437,4171.148,4.524,2435.854,4171.676,5.694,2436.881,4169.699,5.95,2438.891,4170.18,4.136,2438.935,4172.922,5.953,2439.701,4167.372,4.638,2439.857,4174.3,4.932,2441.337,4168.398,3.533,2441.697,4169.225,6.548,2441.755,4175.949,4.113,2441.977,4170.203,4.594,2442.191,4170.56,6.342,2442.19,4170.791,3.773,2442.628,4172.994,5.738,2443.109,4172.263,4.589,2443.792,4174.106,5.045,2443.698,4169.646,6.493,2444.568,4169.482,6.476,2444.924,4175.393,4.391,2445.254,4167.354,4.97,2445.809,4172.598,5.436,2446.238,4172.357,3.338,2446.453,4168.314,3.649
510,2433.968,4168.287,5.623,2434.381,4171.131,4.617,2435.88,4171.676,5.802,2436.886,4169.677,5.979,2438.877,4170.189,4.18,2438.874,4172.95,5.989,2439.822,4167.424,4.839,2439.881,4174.236,4.966,2441.336,4168.385,3.584,2441.623,4169.335,6.489,2441.724,4175.947,4.16,2441.971,4170.165,4.828,2442.14,4170.632,6.334,2442.108,4170.883,3.923,2442.51,4172.985,5.845,2443.101,4172.247,4.62,2443.767,4173.984,4.984,2443.621,4169.664,6.483,2444.567,4169.494,6.43,2444.915,4175.415,4.281,2445.301,4167.412,5.004,2445.801,4172.66,5.414,2446.163,4172.396,3.218,2446.476,4168.296,3.618
540,2433.94,4168.382,5.67,2434.388,4171.163,4.797,2435.845,4171.707,5.87,2436.852,4169.757,6.015,2438.889,4170.198,4.418,2438.882,4172.958,6.011,2439.759,4167.465,4.89,2439.917,4174.139,4.834,2441.234,4168.384,3.592,2441.609,4169.351,6.504,2441.728,4175.871,4.462,2441.913,4170.223,4.731,2442.201,4170.603,6.415,2442.213,4170.922,4.032,2442.559,4173.047,5.927,2443.111,4172.292,4.72,2443.652,4174.08,5.118,2443.692,4169.699,6.524,2444.592,4169.513,6.478,2444.862,4175.479,4.463,2445.303,4167.488,5.076,2445.771,4172.68,5.512,2446.188,4172.396,3.5,2446.478,4168.35,3.691
570,2433.887,4168.371,5.597,2434.37,4171.176,4.635,2435.842,4171.717,5.827,2436.866,4169.749,5.989,2438.865,4170.288,4.116,2438.889,4172.946,5.986,2439.734,4167.506,4.837,2439.958,4174.159,4.836,2441.277,4168.393,3.586,2441.598,4169.406,6.497,2441.778,4175.947,4.322,2442.044,4170.194,4.642,2442.164,4170.693,6.395,2442.137,4170.899,4.025,2442.661,4173.057,5.783,2443.064,4172.248,4.625,2443.676,4174.218,5.005,2443.677,4169.697,6.516,2444.592,4169.535,6.487,2444.835,4175.517,4.404,2445.27,4167.489,5.098,2445.759,4172.695,5.46,2446.217,4172.44,3.375,2446.481,4168.375,3.646
600,2433.932,4168.371,5.68,2434.348,4171.201,4.701,2435.816,4171.72,5.878,2436.862,4169.763,5.988,2438.844,4170.261,4.178,2438.868,4172.979,5.989,2439.766,4167.525,4.748,2440.008,4174.323,4.884,2441.364,4168.462,3.583,2441.667,4169.464,6.55,2441.716,4175.966,4.401,2441.975,4170.277,4.702,2442.181,4170.696,6.419,2442.073,4170.943,4.054,2442.529,4173.097,5.957,2443.074,4172.313,4.835,2443.71,4174.287,5.011,2443.691,4169.776,6.558,2444.553,4169.629,6.486,2444.808,4175.591,4.385,2445.241,4167.681,5.15,2445.756,4172.763,5.501,2446.141,4172.498,3.504,2446.451,4168.544,3.622
630,2433.949,4168.292,5.697,2434.37,4171.166,4.706,2435.823,4171.667,5.861,2436.898,4169.703,5.975,2438.882,4170.258,4.241,2438.84,4172.916,5.98,2439.815,4167.486,4.958,2439.876,4174.313,4.945,2441.289,4168.424,3.574,2441.718,4169.42,6.505,2441.676,4175.924,4.39,2441.975,4170.228,4.642,2442.154,4170.689,6.4,2442.106,4170.849,4.11,2442.598,4173.081,5.945,2443.111,4172.24,4.872,2443.731,4174.133,4.999,2443.716,4169.735,6.499,2444.565,4169.575,6.538,2444.837,4175.559,4.332,2445.331,4167.485,5.051,2445.759,4172.707,5.542,2446.166,4172.42,3.474,2446.438,4168.53,3.651
660,2433.945,4168.287,5.681,2434.385,4171.164,4.829,2435.813,4171.694,5.965,2436.814,4169.848,5.971,2438.817,4170.161,4.383,2438.796,4172.952,6.06,2439.806,4167.457,4.96,2439.865,4174.404,4.939,2441.304,4168.431,3.688,2441.619,4169.417,6.508,2441.671,4175.95,4.362,2441.997,4170.229,4.704,2442.083,4170.699,6.441,2442.013,4171.007,4.208,2442.557,4173.103,5.95,2443.13,4172.317,4.898,2443.705,4174.234,5.087,2443.708,4169.793,6.595,2444.586,4169.634,6.56,2444.812,4175.594,4.388,2445.287,4167.482,5.142,2445.752,4172.789,5.569,,,,2446.467,4168.531,3.708
690,2434.038,4168.315,5.848,2434.395,4171.158,4.884,2435.823,4171.662,5.953,2436.849,4169.761,6.07,2438.784,4170.233,4.228,2438.831,4172.938,6.081,2439.849,4167.534,4.958,2439.915,4174.268,4.982,2441.255,4168.454,3.681,2441.615,4169.426,6.645,2441.652,4175.923,4.481,2442.102,4170.249,4.709,2442.107,4170.693,6.449,2442.226,4170.874,4.301,2442.496,4173.083,6.016,2443.089,4172.297,4.843,2443.762,4174.214,5.126,2443.671,4169.743,6.605,2444.585,4169.611,6.574,2444.866,4175.555,4.5,2445.313,4167.5,5.183,2445.743,4172.726,5.535,,,,2446.469,4168.467,3.656
720,2434.033,4168.382,5.924,2434.412,4171.192,4.903,2435.817,4171.735,5.997,2436.846,4169.806,6.188,2438.817,4170.303,4.428,2438.872,4173.024,6.12,2439.819,4167.589,4.949,2439.953,4174.278,5.017,2441.345,4168.474,3.885,2441.686,4169.425,6.617,2441.679,4175.949,4.433,2442.032,4170.274,4.9,2442.023,4170.681,6.456,2442.265,4170.927,4.299,2442.572,4173.136,6.015,2443.043,4172.375,4.899,2443.74,4174.204,5.112,2443.73,4169.72,6.624,2444.585,4169.57,6.585,2444.888,4175.584,4.505,2445.304,4167.484,5.226,2445.76,4172.716,5.596,,,,2446.5,4168.414,3.768
750,2434.024,4168.258,5.917,2434.407,4171.167,4.963,2435.813,4171.695,6.045,2436.873,4169.736,6.154,2438.835,4170.254,4.523,2438.888,4172.958,6.305,2439.728,4167.573,5.058,2439.744,4174.364,5.232,2441.355,4168.449,4.024,2441.59,4169.428,6.634,2441.66,4175.889,4.524,2442.034,4170.275,4.974,2442.012,4170.631,6.514,2442.212,4170.878,4.473,2442.571,4173.065,6.058,2443.028,4172.322,4.941,2443.666,4174.183,5.3,2443.776,4169.732,6.804,2444.566,4169.609,6.668,2444.89,4175.541,4.584,2445.291,4167.415,5.403,2445.673,4172.68,5.642,,,,2446.485,4168.415,4.031
780,2433.922,4168.256,5.74,2434.413,4171.154,4.878,2435.758,4171.693,5.978,2436.859,4169.793,6.086,2438.844,4170.269,4.503,2438.823,4172.971,6.192,2439.823,4167.549,5.033,2439.841,4174.273,5.018,2441.367,4168.458,3.847,2441.601,4169.407,6.617,2441.653,4175.911,4.44,2442.064,4170.278,4.862,2441.983,4170.652,6.464,2442.238,4170.906,4.287,2442.482,4173.052,6.009,2442.906,4172.375,4.723,2443.622,4174.102,5.17,2443.676,4169.757,6.611,2444.485,4169.624,6.55,2444.908,4175.507,4.469,2445.274,4167.481,5.3,2445.677,4172.722,5.636,,,,2446.489,4168.384,3.846
810,2433.995,4168.34,5.865,2434.426,4171.226,4.932,2435.803,4171.731,5.969,2436.823,4169.796,6.076,2438.9,4170.255,4.444,2438.879,4173.019,6.316,2439.774,4167.626,5.012,2439.887,4174.285,4.974,2441.346,4168.476,3.911,2441.595,4169.381,6.663,2441.702,4175.962,4.475,2442.013,4170.224,4.865,2442.044,4170.71,6.492,2442.174,4170.947,4.163,2442.508,4173.091,6.033,2442.988,4172.426,4.943,2443.667,4174.224,5.363,2443.635,4169.705,6.579,2444.513,4169.626,6.565,2444.929,4175.572,4.53,2445.27,4167.435,5.297,2445.739,4172.702,5.635,,,,2446.484,4168.413,3.943
840,2433.981,4168.396,5.88,2434.451,4171.221,4.874,2435.84,4171.793,6.028,2436.864,4169.789,6.031,2438.847,4170.223,4.492,2438.895,4173.027,6.352,2439.788,4167.572,5.069,2439.847,4174.262,4.984,2441.329,4168.407,3.665,2441.678,4169.423,6.921,2441.76,4175.94,4.462,2442.01,4170.253,4.926,2442.068,4170.691,6.593,2442.185,4171.011,4.151,2442.532,4173.082,6.154,2443.031,4172.366,4.912,2443.821,4174.065,5.079,2443.664,4169.646,6.742,2444.52,4169.582,6.778,2444.918,4175.517,4.529,2445.292,4167.396,5.395,2445.753,4172.712,5.709,,,,2446.5,4168.352,3.949
870,2433.941,4168.443,5.82,2434.414,4171.264,4.875,2435.805,4171.773,5.932,2436.821,4169.876,6.026,2438.8,4170.268,4.399,2438.791,4173.066,6.206,2439.821,4167.691,5.154,2440.031,4174.308,5.018,2441.312,4168.469,4.002,,,,2441.737,4175.955,4.46,2442.073,4170.249,4.846,2442,4170.699,6.526,2442.212,4170.928,4.329,2442.488,4173.106,6.03,2443.11,4172.349,4.865,2443.764,4174.191,5.379,2443.633,4169.676,6.618,2444.481,4169.558,6.655,2444.853,4175.536,4.538,2445.208,4167.401,5.35,2445.719,4172.724,5.671,,,,2446.406,4168.338,3.891
900,2433.991,4168.389,5.929,2434.433,4171.227,4.941,2435.816,4171.714,5.935,2436.898,4169.791,6.141,2438.871,4170.258,4.509,2438.851,4173.016,6.294,2439.724,4167.712,5.127,2439.836,4174.222,5.048,2441.413,4168.478,4.057,,,,2441.71,4175.895,4.557,2442.124,4170.258,4.937,2441.958,4170.719,6.553,2442.282,4171.033,4.381,2442.574,4173.037,6.122,2443.09,4172.363,4.969,2443.562,4174.327,5.473,2443.672,4169.623,6.612,2444.553,4169.49,6.646,2444.855,4175.514,4.605,2445.271,4167.361,5.496,2445.694,4172.695,5.701,,,,2446.4,4168.353,4.049
930,2433.917,4168.401,5.795,2434.384,4171.224,4.891,2435.799,4171.775,5.902,2436.809,4169.886,6.059,2438.798,4170.285,4.402,2438.785,4173.003,6.264,2439.643,4167.801,5.097,2439.861,4174.268,5.028,2441.41,4168.444,3.954,,,,2441.705,4175.911,4.487,2442.132,4170.294,4.847,2441.922,4170.735,6.582,2442.279,4171.103,4.172,2442.507,4173.061,6.089,2443.088,4172.409,4.871,2443.401,4174.389,5.448,2443.677,4169.697,6.512,2444.468,4169.56,6.587,2444.782,4175.51,4.55,2445.17,4167.407,5.4,2445.737,4172.739,5.818,,,,2446.418,4168.36,3.929
960,2433.955,4168.427,5.855,2434.439,4171.267,4.91,2435.856,4171.786,5.937,2436.823,4169.877,6.081,2438.87,4170.268,4.378,2438.844,4173.007,6.258,2439.668,4167.627,5.099,2440.06,4174.221,5.083,2441.394,4168.492,3.954,,,,2441.743,4175.917,4.507,2442.034,4170.214,4.921,2441.956,4170.701,6.553,2442.298,4171.091,4.117,2442.533,4173.038,6.151,2443.101,4172.374,4.89,2443.487,4174.396,5.455,2443.645,4169.634,6.601,2444.503,4169.512,6.59,2444.805,4175.469,4.547,2445.221,4167.414,5.457,2445.782,4172.712,5.826,,,,2446.459,4168.354,3.944
990,2433.906,4168.4,5.984,2434.386,4171.262,4.971,2435.813,4171.775,6.044,2436.838,4169.811,6.245,2438.845,4170.207,4.567,2438.785,4172.981,6.436,2439.646,4167.631,5.186,2439.784,4174.199,5.007,2441.335,4168.413,4.001,,,,2441.689,4175.837,4.56,2442.01,4170.22,5.063,2441.905,4170.609,6.592,2442.312,4171.022,4.36,2442.499,4173.031,6.313,2443.055,4172.326,4.996,2443.314,4174.322,5.503,2443.694,4169.607,6.864,2444.517,4169.507,6.824,2444.834,4175.443,4.761,2445.123,4167.356,5.579,2445.739,4172.651,5.913,,,,2446.362,4168.337,4.102
1020,2433.992,4168.406,5.98,2434.462,4171.299,4.865,2435.842,4171.802,5.965,2436.81,4169.911,6.063,2438.887,4170.297,4.481,2438.836,4173.039,6.373,2439.737,4167.633,5.125,2439.915,4174.181,4.986,2441.32,4168.48,4.001,,,,2441.697,4175.925,4.537,2442.072,4170.262,5.008,2441.978,4170.72,6.548,2442.353,4171.071,4.338,2442.589,4173.072,6.158,2443.104,4172.412,4.929,2443.441,4174.317,5.491,2443.682,4169.603,6.65,2444.511,4169.55,6.728,2444.863,4175.496,4.61,2445.18,4167.431,5.459,2445.716,4172.695,5.828,,,,2446.397,4168.375,4.015
1050,2433.935,4168.428,5.986,2434.418,4171.288,4.918,2435.833,4171.738,5.98,2436.818,4169.817,6.114,2438.832,4170.263,4.455,2438.859,4172.999,6.401,2439.7,4167.633,5.248,2439.845,4174.107,4.97,2441.39,4168.432,4.06,,,,2441.656,4175.84,4.569,2442.014,4170.163,5.024,2441.999,4170.679,6.519,2442.182,4170.966,4.151,2442.571,4173.033,6.247,2443.068,4172.312,4.866,2443.453,4174.242,5.452,2443.643,4169.539,6.629,2444.481,4169.445,6.667,2444.862,4175.414,4.597,2445.141,4167.345,5.486,2445.725,4172.643,5.846,,,,2446.384,4168.339,4.001
1080,2433.916,4168.453,6.007,2434.38,4171.266,4.994,2435.789,4171.773,6.024,2436.787,4169.804,6.128,2438.756,4170.27,4.57,2438.874,4172.971,6.426,2439.756,4167.666,5.348,,,,2441.348,4168.479,4.09,,,,2441.609,4175.909,4.584,2442.067,4170.184,5.066,2441.974,4170.705,6.593,2442.239,4170.955,4.45,2442.542,4173.007,6.28,2443.021,4172.354,4.975,2443.354,4174.315,5.478,2443.697,4169.595,6.67,2444.505,4169.475,6.803,2444.813,4175.436,4.585,2445.156,4167.342,5.453,2445.718,4172.694,5.867,,,,2446.344,4168.334,4.06
1110,2433.953,4168.519,5.99,2434.43,4171.325,4.936,2435.857,4171.86,5.996,2436.832,4169.85,6.14,2438.813,4170.311,4.511,2438.874,4173.05,6.376,2439.754,4167.663,5.074,,,,2441.392,4168.459,3.983,,,,2441.701,4175.954,4.539,2442.027,4170.216,4.993,2442.016,4170.71,6.498,2442.175,4170.971,4.178,2442.619,4173.09,6.203,2443.142,4172.338,4.951,2443.496,4174.352,5.419,2443.752,4169.652,6.627,2444.525,4169.546,6.65,2444.888,4175.487,4.586,2445.185,4167.398,5.428,2445.749,4172.663,5.68,,,,2446.417,4168.371,3.993
1140,2433.923,4168.426,6.01,2434.455,4171.273,4.899,2435.891,4171.848,6.022,2436.858,4169.8,6.11,2438.775,4170.316,4.403,2438.899,4173.039,6.381,2439.805,4167.615,5.073,,,,2441.382,4168.456,4.025,,,,2441.701,4175.926,4.531,2442.096,4170.184,5.02,2442.038,4170.698,6.584,2442.172,4171.011,4.135,2442.665,4173.009,6.233,2443.172,4172.374,4.815,2443.388,4174.404,5.451,2443.79,4169.623,6.792,2444.496,4169.488,6.709,2444.878,4175.443,4.579,2445.223,4167.387,5.438,2445.763,4172.693,5.697,,,,2446.472,4168.277,3.965
1170,2433.879,4168.407,5.992,2434.428,4171.276,4.922,2435.852,4171.849,6.013,2436.831,4169.739,6.297,2438.778,4170.249,4.444,2438.821,4172.998,6.396,2439.823,4167.625,5.073,,,,2441.319,4168.379,4.04,,,,2441.664,4175.943,4.517,2442.076,4170.287,5.013,2441.948,4170.685,6.59,2442.16,4171.015,4.212,2442.588,4173,6.307,2443.11,4172.365,4.875,2443.413,4174.371,5.482,2443.695,4169.579,6.89,2444.56,4169.448,6.78,2444.809,4175.48,4.591,2445.172,4167.355,5.465,2445.735,4172.705,5.675,,,,2446.405,4168.354,3.98
